trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4083553-TRAIN-A24-TRKPI-Semaine-06,18:20:00,18:20:00,VAU1B,15,0,0,34.391,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-06,18:25:00,18:25:00,VAU8B,16,0,0,38.128,1,Quai 1 et 2
4083553-TRAIN-A24-TRKPI-Semaine-06,18:43:00,18:43:00,HUD1B,17,1,0,48.072,1,Quai 1
4083553-TRAIN-A24-TRKPI-Semaine-07,17:27:00,17:27:00,MTL2C,1,0,0,0.000,1,Voie 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:31:00,17:32:00,MTL1C,2,0,0,3.760,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:38:00,17:40:00,LCH1B,3,0,0,9.363,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:43:00,17:43:00,DVL2B,4,0,0,11.851,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:46:00,17:47:00,DVL1B,5,0,0,13.507,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:49:00,17:50:00,PCL3B,6,0,0,15.592,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:52:00,17:53:00,PCL2B,7,0,0,16.616,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:55:00,17:55:00,PCL1B,8,0,0,18.010,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,17:58:00,17:59:00,BEA2B,9,0,0,20.318,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:02:00,18:03:00,BEA1B,10,0,0,23.557,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:06:00,18:06:00,BUR1B,11,0,0,25.937,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:10:00,18:10:00,SAB1B,12,0,0,29.049,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:13:00,18:14:00,LIP1B,13,0,0,30.771,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:17:00,18:18:00,TVA1B,14,0,0,33.136,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:20:00,18:20:00,VAU1B,15,0,0,34.391,1,Quai 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:25:00,18:25:00,VAU8B,16,0,0,38.128,1,Quai 1 et 2
4083553-TRAIN-A24-TRKPI-Semaine-07,18:43:00,18:43:00,HUD1B,17,1,0,48.072,1,Quai 1
4083554-TRAIN-A24-TRKPI-Semaine-06,17:46:00,17:46:00,MTL2C,1,0,0,0.000,1,Voie 2
4083554-TRAIN-A24-TRKPI-Semaine-06,17:51:00,17:52:00,MTL1C,2,0,0,3.760,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,17:58:00,17:59:00,LCH1B,3,0,0,9.363,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:02:00,18:03:00,DVL2B,4,0,0,11.851,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:05:00,18:06:00,DVL1B,5,0,0,13.507,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:08:00,18:09:00,PCL3B,6,0,0,15.592,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:11:00,18:11:00,PCL2B,7,0,0,16.616,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:13:00,18:14:00,PCL1B,8,0,0,18.010,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:17:00,18:17:00,BEA2B,9,0,0,20.318,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:21:00,18:21:00,BEA1B,10,0,0,23.557,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:24:00,18:25:00,BUR1B,11,0,0,25.937,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:28:00,18:29:00,SAB1B,12,0,0,29.049,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:31:00,18:32:00,LIP1B,13,0,0,30.771,1,Quai 2
4083554-TRAIN-A24-TRKPI-Semaine-06,18:34:00,18:35:00,TVA1B,14,0,0,33.136,1,Quai 2
