trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
58,10:14:00,10:14:00,43298,2,0,0,10.2544
58,10:21:00,10:21:00,28,3,0,0,14.1172
58,10:34:00,10:34:00,71,4,0,0,21.3411
58,10:41:00,10:41:00,9,5,0,0,27.5265
58,10:54:00,10:54:00,55,6,0,0,40.4845
58,11:05:00,11:05:00,39,7,0,0,51.3464
58,11:15:00,11:15:00,2,8,0,0,61.8831
58,11:28:00,11:28:00,10,9,0,0,67.7758
59,09:53:00,09:53:00,1,1,0,0,0.0000
59,10:14:00,10:14:00,43298,2,0,0,10.2544
59,10:21:00,10:21:00,28,3,0,0,14.1172
59,10:34:00,10:34:00,71,4,0,0,21.3411
59,10:41:00,10:41:00,9,5,0,0,27.5265
59,10:54:00,10:54:00,55,6,0,0,40.4845
59,11:05:00,11:05:00,39,7,0,0,51.3464
59,11:15:00,11:15:00,2,8,0,0,61.8831
59,11:28:00,11:28:00,10,9,0,0,67.7758
60,11:25:00,11:25:00,1,1,0,0,0.0000
60,11:46:00,11:46:00,43298,2,0,0,10.2544
60,11:53:00,11:53:00,28,3,0,0,14.1172
60,12:05:00,12:05:00,71,4,0,0,21.3411
60,12:12:00,12:12:00,9,5,0,0,27.5265
60,12:26:00,12:26:00,55,6,0,0,40.4845
60,12:36:00,12:36:00,39,7,0,0,51.3464
60,12:46:00,12:46:00,2,8,0,0,61.8831
60,13:00:00,13:00:00,10,9,0,0,67.7758
61,11:25:00,11:25:00,1,1,0,0,0.0000
61,11:46:00,11:46:00,43298,2,0,0,10.2544
61,11:53:00,11:53:00,28,3,0,0,14.1172
61,12:05:00,12:05:00,71,4,0,0,21.3411
61,12:12:00,12:12:00,9,5,0,0,27.5265
61,12:26:00,12:26:00,55,6,0,0,40.4845
61,12:36:00,12:36:00,39,7,0,0,51.3464
61,12:46:00,12:46:00,2,8,0,0,61.8831
61,13:00:00,13:00:00,10,9,0,0,67.7758
62,12:38:00,12:38:00,1,1,0,0,0.0000
62,12:59:00,12:59:00,43298,2,0,0,10.2544
62,13:06:00,13:06:00,28,3,0,0,14.1172
62,13:19:00,13:19:00,71,4,0,0,21.3411
62,13:27:00,13:27:00,9,5,0,0,27.5265
62,13:40:00,13:40:00,55,6,0,0,40.4845
62,13:50:00,13:50:00,39,7,0,0,51.3464
62,14:01:00,14:01:00,2,8,0,0,61.8831
62,14:14:00,14:14:00,10,9,0,0,67.7758
63,12:38:00,12:38:00,1,1,0,0,0.0000
63,12:59:00,12:59:00,43298,2,0,0,10.2544
63,13:06:00,13:06:00,28,3,0,0,14.1172
63,13:19:00,13:19:00,71,4,0,0,21.3411
63,13:27:00,13:27:00,9,5,0,0,27.5265
63,13:40:00,13:40:00,55,6,0,0,40.4845
63,13:50:00,13:50:00,39,7,0,0,51.3464
63,14:01:00,14:01:00,2,8,0,0,61.8831
63,14:14:00,14:14:00,10,9,0,0,67.7758
64,14:31:00,14:31:00,1,1,0,0,0.0000
64,14:52:00,14:52:00,43298,2,0,0,10.2544
64,14:59:00,14:59:00,28,3,0,0,14.1172
64,15:11:00,15:11:00,71,4,0,0,21.3411
64,15:19:00,15:19:00,9,5,0,0,27.5265
64,15:32:00,15:32:00,55,6,0,0,40.4845
64,15:43:00,15:43:00,39,7,0,0,51.3464
64,15:53:00,15:53:00,2,8,0,0,61.8831
64,16:06:00,16:06:00,10,9,0,0,67.7758
65,14:31:00,14:31:00,1,1,0,0,0.0000
65,14:52:00,14:52:00,43298,2,0,0,10.2544
65,14:59:00,14:59:00,28,3,0,0,14.1172
65,15:11:00,15:11:00,71,4,0,0,21.3411
65,15:19:00,15:19:00,9,5,0,0,27.5265
65,15:32:00,15:32:00,55,6,0,0,40.4845
65,15:43:00,15:43:00,39,7,0,0,51.3464
65,15:53:00,15:53:00,2,8,0,0,61.8831
65,16:06:00,16:06:00,10,9,0,0,67.7758
66,16:23:00,16:23:00,1,1,0,0,0.0000
66,16:44:00,16:44:00,43298,2,0,0,10.2544
66,16:51:00,16:51:00,28,3,0,0,14.1172
66,17:04:00,17:04:00,71,4,0,0,21.3411
66,17:11:00,17:11:00,9,5,0,0,27.5265
66,17:24:00,17:24:00,55,6,0,0,40.4845
66,17:34:00,17:34:00,39,7,0,0,51.3464
66,17:45:00,17:45:00,2,8,0,0,61.8831
66,17:58:00,17:58:00,10,9,0,0,67.7758
67,16:23:00,16:23:00,1,1,0,0,0.0000
67,16:44:00,16:44:00,43298,2,0,0,10.2544
67,16:51:00,16:51:00,28,3,0,0,14.1172
67,17:04:00,17:04:00,71,4,0,0,21.3411
67,17:11:00,17:11:00,9,5,0,0,27.5265
67,17:24:00,17:24:00,55,6,0,0,40.4845
67,17:34:00,17:34:00,39,7,0,0,51.3464
67,17:45:00,17:45:00,2,8,0,0,61.8831
67,17:58:00,17:58:00,10,9,0,0,67.7758
68,18:15:00,18:15:00,1,1,0,0,0.0000
68,18:36:00,18:36:00,43298,2,0,0,10.2544
68,18:43:00,18:43:00,28,3,0,0,14.1172
68,18:55:00,18:55:00,71,4,0,0,21.3411
68,19:03:00,19:03:00,9,5,0,0,27.5265
68,19:16:00,19:16:00,55,6,0,0,40.4845
68,19:26:00,19:26:00,39,7,0,0,51.3464
68,19:37:00,19:37:00,2,8,0,0,61.8831
68,19:50:00,19:50:00,10,9,0,0,67.7758
69,18:15:00,18:15:00,1,1,0,0,0.0000
69,18:36:00,18:36:00,43298,2,0,0,10.2544
69,18:43:00,18:43:00,28,3,0,0,14.1172
69,18:55:00,18:55:00,71,4,0,0,21.3411
69,19:03:00,19:03:00,9,5,0,0,27.5265
69,19:16:00,19:16:00,55,6,0,0,40.4845
69,19:26:00,19:26:00,39,7,0,0,51.3464
69,19:37:00,19:37:00,2,8,0,0,61.8831
69,19:50:00,19:50:00,10,9,0,0,67.7758
70,19:50:00,19:50:00,1,1,0,0,0.0000
70,20:11:00,20:11:00,43298,2,0,0,10.2544
70,20:18:00,20:18:00,28,3,0,0,14.1172
70,20:31:00,20:31:00,71,4,0,0,21.3411
70,20:38:00,20:38:00,9,5,0,0,27.5265
70,20:51:00,20:51:00,55,6,0,0,40.4845
70,21:02:00,21:02:00,39,7,0,0,51.3464
70,21:12:00,21:12:00,2,8,0,0,61.8831
70,21:25:00,21:25:00,10,9,0,0,67.7758
71,19:50:00,19:50:00,1,1,0,0,0.0000
71,20:11:00,20:11:00,43298,2,0,0,10.2544
71,20:18:00,20:18:00,28,3,0,0,14.1172
71,20:31:00,20:31:00,71,4,0,0,21.3411
71,20:38:00,20:38:00,9,5,0,0,27.5265
71,20:51:00,20:51:00,55,6,0,0,40.4845
71,21:02:00,21:02:00,39,7,0,0,51.3464
71,21:12:00,21:12:00,2,8,0,0,61.8831
71,21:25:00,21:25:00,10,9,0,0,67.7758
72,21:24:00,21:24:00,1,1,0,0,0.0000
72,21:45:00,21:45:00,43298,2,0,0,10.2544
72,21:52:00,21:52:00,28,3,0,0,14.1172
72,22:05:00,22:05:00,71,4,0,0,21.3411
72,22:12:00,22:12:00,9,5,0,0,27.5265
72,22:25:00,22:25:00,55,6,0,0,40.4845
72,22:36:00,22:36:00,39,7,0,0,51.3464
72,22:46:00,22:46:00,2,8,0,0,61.8831
72,22:59:00,22:59:00,10,9,0,0,67.7758
73,21:24:00,21:24:00,1,1,0,0,0.0000
73,21:45:00,21:45:00,43298,2,0,0,10.2544
73,21:52:00,21:52:00,28,3,0,0,14.1172
73,22:05:00,22:05:00,71,4,0,0,21.3411
73,22:12:00,22:12:00,9,5,0,0,27.5265
73,22:25:00,22:25:00,55,6,0,0,40.4845
73,22:36:00,22:36:00,39,7,0,0,51.3464
73,22:46:00,22:46:00,2,8,0,0,61.8831
73,22:59:00,22:59:00,10,9,0,0,67.7758
74,22:55:00,22:55:00,1,1,0,0,0.0000
74,23:16:00,23:16:00,43298,2,0,0,10.2544
74,23:23:00,23:23:00,28,3,0,0,14.1172
74,23:35:00,23:35:00,71,4,0,0,21.3411
74,23:45:00,23:45:00,9,5,0,0,27.5265
74,23:58:00,23:58:00,55,6,0,0,40.4845
74,24:09:00,24:09:00,39,7,0,0,51.3464
74,24:19:00,24:19:00,2,8,0,0,61.8831
74,24:32:00,24:32:00,10,9,0,0,67.7758
75,22:55:00,22:55:00,1,1,0,0,0.0000
75,23:16:00,23:16:00,43298,2,0,0,10.2544
75,23:23:00,23:23:00,28,3,0,0,14.1172
75,23:35:00,23:35:00,71,4,0,0,21.3411
75,23:45:00,23:45:00,9,5,0,0,27.5265
75,23:58:00,23:58:00,55,6,0,0,40.4845
75,24:09:00,24:09:00,39,7,0,0,51.3464
75,24:19:00,24:19:00,2,8,0,0,61.8831
75,24:32:00,24:32:00,10,9,0,0,67.7758
76,06:11:00,06:11:00,1,1,0,0,0.0000
76,06:32:00,06:32:00,43298,2,0,0,10.2544
76,06:39:00,06:39:00,28,3,0,0,14.1172
76,06:52:00,06:52:00,71,4,0,0,21.3411
76,06:59:00,06:59:00,9,5,0,0,27.5265
76,07:12:00,07:12:00,55,6,0,0,40.4845
76,07:23:00,07:23:00,39,7,0,0,51.3464
76,07:33:00,07:33:00,2,8,0,0,61.8831
76,07:46:00,07:46:00,10,9,0,0,67.7758
77,06:11:00,06:11:00,1,1,0,0,0.0000
77,06:32:00,06:32:00,43298,2,0,0,10.2544
77,06:39:00,06:39:00,28,3,0,0,14.1172
77,06:52:00,06:52:00,71,4,0,0,21.3411
77,06:59:00,06:59:00,9,5,0,0,27.5265
77,07:12:00,07:12:00,55,6,0,0,40.4845
77,07:23:00,07:23:00,39,7,0,0,51.3464
77,07:33:00,07:33:00,2,8,0,0,61.8831
77,07:46:00,07:46:00,10,9,0,0,67.7758
78,07:43:00,07:43:00,1,1,0,0,0.0000
78,08:04:00,08:04:00,43298,2,0,0,10.2544
78,08:11:00,08:11:00,28,3,0,0,14.1172
78,08:23:00,08:23:00,71,4,0,0,21.3411
78,08:30:00,08:30:00,9,5,0,0,27.5265
78,08:43:00,08:43:00,55,6,0,0,40.4845
78,08:54:00,08:54:00,39,7,0,0,51.3464
78,09:04:00,09:04:00,2,8,0,0,61.8831
78,09:17:00,09:17:00,10,9,0,0,67.7758
79,07:43:00,07:43:00,1,1,0,0,0.0000
79,08:04:00,08:04:00,43298,2,0,0,10.2544
79,08:11:00,08:11:00,28,3,0,0,14.1172
79,08:23:00,08:23:00,71,4,0,0,21.3411
79,08:30:00,08:30:00,9,5,0,0,27.5265
79,08:43:00,08:43:00,55,6,0,0,40.4845
79,08:54:00,08:54:00,39,7,0,0,51.3464
79,09:04:00,09:04:00,2,8,0,0,61.8831
79,09:17:00,09:17:00,10,9,0,0,67.7758
80,09:14:00,09:14:00,1,1,0,0,0.0000
80,09:35:00,09:35:00,43298,2,0,0,10.2544
80,09:42:00,09:42:00,28,3,0,0,14.1172
80,09:54:00,09:54:00,71,4,0,0,21.3411
80,10:02:00,10:02:00,9,5,0,0,27.5265
80,10:15:00,10:15:00,55,6,0,0,40.4845
80,10:25:00,10:25:00,39,7,0,0,51.3464
80,10:36:00,10:36:00,2,8,0,0,61.8831
80,10:49:00,10:49:00,10,9,0,0,67.7758
81,09:14:00,09:14:00,1,1,0,0,0.0000
81,09:35:00,09:35:00,43298,2,0,0,10.2544
81,09:42:00,09:42:00,28,3,0,0,14.1172
81,09:54:00,09:54:00,71,4,0,0,21.3411
81,10:02:00,10:02:00,9,5,0,0,27.5265
81,10:15:00,10:15:00,55,6,0,0,40.4845
81,10:25:00,10:25:00,39,7,0,0,51.3464
81,10:36:00,10:36:00,2,8,0,0,61.8831
81,10:49:00,10:49:00,10,9,0,0,67.7758
82,11:06:00,11:06:00,1,1,0,0,0.0000
82,11:27:00,11:27:00,43298,2,0,0,10.2544
82,11:34:00,11:34:00,28,3,0,0,14.1172
82,11:46:00,11:46:00,71,4,0,0,21.3411
82,11:54:00,11:54:00,9,5,0,0,27.5265
82,12:07:00,12:07:00,55,6,0,0,40.4845
82,12:17:00,12:17:00,39,7,0,0,51.3464
82,12:28:00,12:28:00,2,8,0,0,61.8831
82,12:41:00,12:41:00,10,9,0,0,67.7758
83,11:06:00,11:06:00,1,1,0,0,0.0000
83,11:27:00,11:27:00,43298,2,0,0,10.2544
83,11:34:00,11:34:00,28,3,0,0,14.1172
83,11:46:00,11:46:00,71,4,0,0,21.3411
83,11:54:00,11:54:00,9,5,0,0,27.5265
83,12:07:00,12:07:00,55,6,0,0,40.4845
83,12:17:00,12:17:00,39,7,0,0,51.3464
83,12:28:00,12:28:00,2,8,0,0,61.8831
83,12:41:00,12:41:00,10,9,0,0,67.7758
84,12:58:00,12:58:00,1,1,0,0,0.0000
84,13:19:00,13:19:00,43298,2,0,0,10.2544
84,13:26:00,13:26:00,28,3,0,0,14.1172
84,13:38:00,13:38:00,71,4,0,0,21.3411
84,13:45:00,13:45:00,9,5,0,0,27.5265
84,13:58:00,13:58:00,55,6,0,0,40.4845
84,14:09:00,14:09:00,39,7,0,0,51.3464
84,14:19:00,14:19:00,2,8,0,0,61.8831
84,14:32:00,14:32:00,10,9,0,0,67.7758
85,12:58:00,12:58:00,1,1,0,0,0.0000
85,13:19:00,13:19:00,43298,2,0,0,10.2544
85,13:26:00,13:26:00,28,3,0,0,14.1172
85,13:38:00,13:38:00,71,4,0,0,21.3411
85,13:45:00,13:45:00,9,5,0,0,27.5265
85,13:58:00,13:58:00,55,6,0,0,40.4845
85,14:09:00,14:09:00,39,7,0,0,51.3464
85,14:19:00,14:19:00,2,8,0,0,61.8831
85,14:32:00,14:32:00,10,9,0,0,67.7758
86,14:49:00,14:49:00,1,1,0,0,0.0000
86,15:10:00,15:10:00,43298,2,0,0,10.2544
86,15:17:00,15:17:00,28,3,0,0,14.1172
86,15:30:00,15:30:00,71,4,0,0,21.3411
86,15:37:00,15:37:00,9,5,0,0,27.5265
86,15:50:00,15:50:00,55,6,0,0,40.4845
86,16:00:00,16:00:00,39,7,0,0,51.3464
86,16:11:00,16:11:00,2,8,0,0,61.8831
86,16:24:00,16:24:00,10,9,0,0,67.7758
87,14:49:00,14:49:00,1,1,0,0,0.0000
87,15:10:00,15:10:00,43298,2,0,0,10.2544
87,15:17:00,15:17:00,28,3,0,0,14.1172
87,15:30:00,15:30:00,71,4,0,0,21.3411
87,15:37:00,15:37:00,9,5,0,0,27.5265
87,15:50:00,15:50:00,55,6,0,0,40.4845
87,16:00:00,16:00:00,39,7,0,0,51.3464
87,16:11:00,16:11:00,2,8,0,0,61.8831
87,16:24:00,16:24:00,10,9,0,0,67.7758
88,16:41:00,16:41:00,1,1,0,0,0.0000
88,17:02:00,17:02:00,43298,2,0,0,10.2544
88,17:09:00,17:09:00,28,3,0,0,14.1172
88,17:22:00,17:22:00,71,4,0,0,21.3411
88,17:29:00,17:29:00,9,5,0,0,27.5265
88,17:42:00,17:42:00,55,6,0,0,40.4845
88,17:52:00,17:52:00,39,7,0,0,51.3464
88,18:03:00,18:03:00,2,8,0,0,61.8831
88,18:16:00,18:16:00,10,9,0,0,67.7758
89,16:41:00,16:41:00,1,1,0,0,0.0000
89,17:02:00,17:02:00,43298,2,0,0,10.2544
89,17:09:00,17:09:00,28,3,0,0,14.1172
89,17:22:00,17:22:00,71,4,0,0,21.3411
89,17:29:00,17:29:00,9,5,0,0,27.5265
89,17:42:00,17:42:00,55,6,0,0,40.4845
89,17:52:00,17:52:00,39,7,0,0,51.3464
89,18:03:00,18:03:00,2,8,0,0,61.8831
89,18:16:00,18:16:00,10,9,0,0,67.7758
90,17:53:00,17:53:00,1,1,0,0,0.0000
90,18:14:00,18:14:00,43298,2,0,0,10.2544
90,18:21:00,18:21:00,28,3,0,0,14.1172
90,18:33:00,18:33:00,71,4,0,0,21.3411
90,18:40:00,18:40:00,9,5,0,0,27.5265
90,18:53:00,18:53:00,55,6,0,0,40.4845
90,19:04:00,19:04:00,39,7,0,0,51.3464
90,19:17:00,19:17:00,2,8,0,0,61.8831
90,19:31:00,19:31:00,10,9,0,0,67.7758
91,17:53:00,17:53:00,1,1,0,0,0.0000
91,18:14:00,18:14:00,43298,2,0,0,10.2544
91,18:21:00,18:21:00,28,3,0,0,14.1172
91,18:33:00,18:33:00,71,4,0,0,21.3411
91,18:40:00,18:40:00,9,5,0,0,27.5265
91,18:53:00,18:53:00,55,6,0,0,40.4845
91,19:04:00,19:04:00,39,7,0,0,51.3464
91,19:17:00,19:17:00,2,8,0,0,61.8831
91,19:31:00,19:31:00,10,9,0,0,67.7758
92,19:03:00,19:03:00,1,1,0,0,0.0000
92,19:24:00,19:24:00,43298,2,0,0,10.2544
92,19:31:00,19:31:00,28,3,0,0,14.1172
92,19:43:00,19:43:00,71,4,0,0,21.3411
92,19:50:00,19:50:00,9,5,0,0,27.5265
92,20:03:00,20:03:00,55,6,0,0,40.4845
92,20:14:00,20:14:00,39,7,0,0,51.3464
92,20:24:00,20:24:00,2,8,0,0,61.8831
92,20:37:00,20:37:00,10,9,0,0,67.7758
93,19:03:00,19:03:00,1,1,0,0,0.0000
93,19:24:00,19:24:00,43298,2,0,0,10.2544
93,19:31:00,19:31:00,28,3,0,0,14.1172
93,19:43:00,19:43:00,71,4,0,0,21.3411
93,19:50:00,19:50:00,9,5,0,0,27.5265
93,20:03:00,20:03:00,55,6,0,0,40.4845
93,20:14:00,20:14:00,39,7,0,0,51.3464
93,20:24:00,20:24:00,2,8,0,0,61.8831
93,20:37:00,20:37:00,10,9,0,0,67.7758
94,21:01:00,21:01:00,1,1,0,0,0.0000
94,21:22:00,21:22:00,43298,2,0,0,10.2544
94,21:29:00,21:29:00,28,3,0,0,14.1172
94,21:41:00,21:41:00,71,4,0,0,21.3411
94,21:48:00,21:48:00,9,5,0,0,27.5265
94,22:02:00,22:02:00,55,6,0,0,40.4845
94,22:12:00,22:12:00,39,7,0,0,51.3464
94,22:22:00,22:22:00,2,8,0,0,61.8831
94,22:36:00,22:36:00,10,9,0,0,67.7758
95,21:01:00,21:01:00,1,1,0,0,0.0000
95,21:22:00,21:22:00,43298,2,0,0,10.2544
95,21:29:00,21:29:00,28,3,0,0,14.1172
95,21:41:00,21:41:00,71,4,0,0,21.3411
95,21:48:00,21:48:00,9,5,0,0,27.5265
95,22:02:00,22:02:00,55,6,0,0,40.4845
95,22:12:00,22:12:00,39,7,0,0,51.3464
95,22:22:00,22:22:00,2,8,0,0,61.8831
95,22:36:00,22:36:00,10,9,0,0,67.7758
96,22:55:00,22:55:00,1,1,0,0,0.0000
96,23:16:00,23:16:00,43298,2,0,0,10.2544
96,23:23:00,23:23:00,28,3,0,0,14.1172
96,23:35:00,23:35:00,71,4,0,0,21.3411
96,23:45:00,23:45:00,9,5,0,0,27.5265
96,23:58:00,23:58:00,55,6,0,0,40.4845
96,24:09:00,24:09:00,39,7,0,0,51.3464
96,24:19:00,24:19:00,2,8,0,0,61.8831
96,24:32:00,24:32:00,10,9,0,0,67.7758
97,22:55:00,22:55:00,1,1,0,0,0.0000
97,23:16:00,23:16:00,43298,2,0,0,10.2544
97,23:23:00,23:23:00,28,3,0,0,14.1172
97,23:35:00,23:35:00,71,4,0,0,21.3411
97,23:45:00,23:45:00,9,5,0,0,27.5265
97,23:58:00,23:58:00,55,6,0,0,40.4845
97,24:09:00,24:09:00,39,7,0,0,51.3464
97,24:19:00,24:19:00,2,8,0,0,61.8831
97,24:32:00,24:32:00,10,9,0,0,67.7758
98,24:05:00,24:05:00,40570,1,0,0,0.0000
98,24:18:00,24:18:00,38174,2,0,0,3.5881
98,24:30:00,24:30:00,63,3,0,0,6.6962
99,24:15:00,24:15:00,40570,1,0,0,0.0000
99,24:28:00,24:28:00,38174,2,0,0,3.5881
99,24:40:00,24:40:00,63,3,0,0,6.6962
100,24:25:00,24:25:00,40570,1,0,0,0.0000
100,24:38:00,24:38:00,38174,2,0,0,3.5881
100,24:50:00,24:50:00,63,3,0,0,6.6962
101,24:35:00,24:35:00,40570,1,0,0,0.0000
101,24:48:00,24:48:00,38174,2,0,0,3.5881
101,25:00:00,25:00:00,63,3,0,0,6.6962
102,24:45:00,24:45:00,40570,1,0,0,0.0000
102,24:58:00,24:58:00,38174,2,0,0,3.5881
102,25:10:00,25:10:00,63,3,0,0,6.6962
103,25:00:00,25:00:00,40570,1,0,0,0.0000
103,25:13:00,25:13:00,38174,2,0,0,3.5881
103,25:25:00,25:25:00,63,3,0,0,6.6962
104,20:15:00,20:15:00,40570,1,0,0,0.0000
104,20:28:00,20:28:00,38174,2,0,0,3.5881
105,21:15:00,21:15:00,40570,1,0,0,0.0000
105,21:28:00,21:28:00,38174,2,0,0,3.5881
106,22:15:00,22:15:00,40570,1,0,0,0.0000
106,22:28:00,22:28:00,38174,2,0,0,3.5881
107,22:45:00,22:45:00,40570,1,0,0,0.0000
107,22:58:00,22:58:00,38174,2,0,0,3.5881
108,23:15:00,23:15:00,40570,1,0,0,0.0000
108,23:28:00,23:28:00,38174,2,0,0,3.5881
109,23:25:00,23:25:00,40570,1,0,0,0.0000
109,23:38:00,23:38:00,38174,2,0,0,3.5881
110,23:35:00,23:35:00,40570,1,0,0,0.0000
110,23:48:00,23:48:00,38174,2,0,0,3.5881
111,23:45:00,23:45:00,40570,1,0,0,0.0000
111,23:58:00,23:58:00,38174,2,0,0,3.5881
112,23:55:00,23:55:00,40570,1,0,0,0.0000
112,24:08:00,24:08:00,38174,2,0,0,3.5881
112,24:20:00,24:20:00,63,3,0,0,6.6962
113,19:15:00,19:15:00,40570,1,0,0,0.0000
113,19:28:00,19:28:00,38174,2,0,0,3.5881
114,20:24:00,20:24:00,40570,1,0,0,0.0000
114,20:37:00,20:37:00,38174,2,0,0,3.5881
115,21:24:00,21:24:00,40570,1,0,0,0.0000
115,21:37:00,21:37:00,38174,2,0,0,3.5881
116,22:30:00,22:30:00,40570,1,0,0,0.0000
116,22:43:00,22:43:00,38174,2,0,0,3.5881
117,23:00:00,23:00:00,40570,1,0,0,0.0000
117,23:13:00,23:13:00,38174,2,0,0,3.5881
118,23:10:00,23:10:00,40570,1,0,0,0.0000
118,23:23:00,23:23:00,38174,2,0,0,3.5881
119,23:20:00,23:20:00,40570,1,0,0,0.0000
119,23:33:00,23:33:00,38174,2,0,0,3.5881
120,23:30:00,23:30:00,40570,1,0,0,0.0000
120,23:43:00,23:43:00,38174,2,0,0,3.5881
121,23:40:00,23:40:00,40570,1,0,0,0.0000
121,23:53:00,23:53:00,38174,2,0,0,3.5881
122,23:50:00,23:50:00,40570,1,0,0,0.0000
122,24:03:00,24:03:00,38174,2,0,0,3.5881
123,19:24:00,19:24:00,40570,1,0,0,0.0000
123,19:37:00,19:37:00,38174,2,0,0,3.5881
124,24:01:00,24:01:00,40570,1,0,0,0.0000
124,24:14:00,24:14:00,38174,2,0,0,3.5881
124,24:26:00,24:26:00,63,3,0,0,6.6962
125,24:10:00,24:10:00,40570,1,0,0,0.0000
125,24:23:00,24:23:00,38174,2,0,0,3.5881
125,24:35:00,24:35:00,63,3,0,0,6.6962
126,24:20:00,24:20:00,40570,1,0,0,0.0000
126,24:33:00,24:33:00,38174,2,0,0,3.5881
126,24:45:00,24:45:00,63,3,0,0,6.6962
127,24:30:00,24:30:00,40570,1,0,0,0.0000
127,24:43:00,24:43:00,38174,2,0,0,3.5881
127,24:55:00,24:55:00,63,3,0,0,6.6962
128,24:40:00,24:40:00,40570,1,0,0,0.0000
128,24:53:00,24:53:00,38174,2,0,0,3.5881
128,25:05:00,25:05:00,63,3,0,0,6.6962
129,24:50:00,24:50:00,40570,1,0,0,0.0000
129,25:03:00,25:03:00,38174,2,0,0,3.5881
129,25:15:00,25:15:00,63,3,0,0,6.6962
130,25:00:00,25:00:00,40570,1,0,0,0.0000
130,25:13:00,25:13:00,38174,2,0,0,3.5881
130,25:25:00,25:25:00,63,3,0,0,6.6962
131,18:05:00,18:05:00,38174,1,0,0,0.0000
131,18:18:00,18:18:00,40570,2,0,0,3.5881
132,18:17:00,18:17:00,38174,1,0,0,0.0000
132,18:30:00,18:30:00,40570,2,0,0,3.5881
133,18:31:00,18:31:00,38174,1,0,0,0.0000
133,18:44:00,18:44:00,40570,2,0,0,3.5881
134,18:42:00,18:42:00,38174,1,0,0,0.0000
134,18:55:00,18:55:00,40570,2,0,0,3.5881
135,18:53:00,18:53:00,38174,1,0,0,0.0000
135,19:06:00,19:06:00,40570,2,0,0,3.5881
136,19:03:00,19:03:00,38174,1,0,0,0.0000
136,19:16:00,19:16:00,40570,2,0,0,3.5881
137,19:13:00,19:13:00,38174,1,0,0,0.0000
137,19:26:00,19:26:00,40570,2,0,0,3.5881
138,19:23:00,19:23:00,38174,1,0,0,0.0000
138,19:36:00,19:36:00,40570,2,0,0,3.5881
139,19:33:00,19:33:00,38174,1,0,0,0.0000
139,19:46:00,19:46:00,40570,2,0,0,3.5881
140,19:44:00,19:44:00,38174,1,0,0,0.0000
140,19:57:00,19:57:00,40570,2,0,0,3.5881
141,19:56:00,19:56:00,38174,1,0,0,0.0000
141,20:09:00,20:09:00,40570,2,0,0,3.5881
142,20:08:00,20:08:00,38174,1,0,0,0.0000
142,20:21:00,20:21:00,40570,2,0,0,3.5881
143,20:18:00,20:18:00,38174,1,0,0,0.0000
143,20:31:00,20:31:00,40570,2,0,0,3.5881
144,20:32:00,20:32:00,38174,1,0,0,0.0000
144,20:45:00,20:45:00,40570,2,0,0,3.5881
145,20:45:00,20:45:00,38174,1,0,0,0.0000
145,20:58:00,20:58:00,40570,2,0,0,3.5881
146,21:10:00,21:10:00,38174,1,0,0,0.0000
146,21:23:00,21:23:00,40570,2,0,0,3.5881
147,21:30:00,21:30:00,38174,1,0,0,0.0000
147,21:43:00,21:43:00,40570,2,0,0,3.5881
148,18:11:00,18:11:00,38174,1,0,0,0.0000
148,18:24:00,18:24:00,40570,2,0,0,3.5881
149,18:19:00,18:19:00,38174,1,0,0,0.0000
149,18:32:00,18:32:00,40570,2,0,0,3.5881
150,18:35:00,18:35:00,38174,1,0,0,0.0000
150,18:48:00,18:48:00,40570,2,0,0,3.5881
151,18:45:00,18:45:00,38174,1,0,0,0.0000
151,18:58:00,18:58:00,40570,2,0,0,3.5881
152,18:55:00,18:55:00,38174,1,0,0,0.0000
152,19:08:00,19:08:00,40570,2,0,0,3.5881
153,19:08:00,19:08:00,38174,1,0,0,0.0000
153,19:21:00,19:21:00,40570,2,0,0,3.5881
154,19:19:00,19:19:00,38174,1,0,0,0.0000
154,19:32:00,19:32:00,40570,2,0,0,3.5881
155,19:29:00,19:29:00,38174,1,0,0,0.0000
155,19:42:00,19:42:00,40570,2,0,0,3.5881
156,19:41:00,19:41:00,38174,1,0,0,0.0000
156,19:54:00,19:54:00,40570,2,0,0,3.5881
157,19:52:00,19:52:00,38174,1,0,0,0.0000
157,20:05:00,20:05:00,40570,2,0,0,3.5881
158,20:07:00,20:07:00,38174,1,0,0,0.0000
158,20:20:00,20:20:00,40570,2,0,0,3.5881
159,20:17:00,20:17:00,38174,1,0,0,0.0000
159,20:30:00,20:30:00,40570,2,0,0,3.5881
160,20:33:00,20:33:00,38174,1,0,0,0.0000
160,20:46:00,20:46:00,40570,2,0,0,3.5881
161,20:59:00,20:59:00,38174,1,0,0,0.0000
161,21:12:00,21:12:00,40570,2,0,0,3.5881
162,21:25:00,21:25:00,38174,1,0,0,0.0000
162,21:38:00,21:38:00,40570,2,0,0,3.5881
163,05:19:00,05:19:00,67,1,0,0,0.0000
163,05:23:00,05:23:00,39472,2,0,0,2.4222
163,05:31:00,05:31:00,35,3,0,0,7.3699
163,05:38:00,05:38:00,34,4,0,0,11.5784
163,05:42:00,05:42:00,96,5,0,0,14.3161
163,05:45:00,05:45:00,20,6,0,0,16.1373
163,05:51:00,05:51:00,147,7,0,0,20.2576
